id,seed,level,player_build_id,opponent_build_id,player_archetype_id,opponent_archetype_id,player_power,opponent_power,duration,winner,reason,event_count,anti_stall,barrier_absorbed,healing,summons_created,player_final_hp_percent,opponent_final_hp_percent,alerts,damage_by_source,damage_by_type,player_damage_by_source,opponent_damage_by_source,player_damage_by_type,opponent_damage_by_type,spell_casts
L7_M0204,battle_lab:draxos_mobile_battle_lab_v3_initial_balance:L7_M0204:battle_lab_character_rework_20260525:dot_pressure:L7:fixed:0:battle_lab_character_rework_20260525:summoner:L7:random:1,7,L7_dot_pressure_fixed,L7_summoner_r1,dot_pressure,summoner,964,894,15.7,summoner,combatant_defeated,104,false,0,0,0,0,12.91,,weapon:1042|spell:103|dot:144,fisico:1042|fogo:100|gelo:41|veneno:106,weapon:385|spell:62|dot:144,weapon:657|spell:41,fisico:385|fogo:100|veneno:106,fisico:657|gelo:41,toxina_palida:2|sussurro_medo:4|marca_brasa:2|geada_ossos:2
L7_M0205,battle_lab:draxos_mobile_battle_lab_v3_initial_balance:L7_M0205:battle_lab_character_rework_20260525:summoner:L7:random:1:battle_lab_character_rework_20260525:dot_pressure:L7:random:1,7,L7_summoner_r1,L7_dot_pressure_r1,summoner,dot_pressure,894,684,15.7,summoner,combatant_defeated,81,false,0,0,0,31.57,0,,weapon:1028|spell:79|dot:60,arcano:371|fisico:657|fogo:98|gelo:41,weapon:657|spell:41,weapon:371|spell:38|dot:60,fisico:657|gelo:41,arcano:371|fogo:98,sussurro_medo:4|marca_brasa:2|geada_ossos:2
L7_M0206,battle_lab:draxos_mobile_battle_lab_v3_initial_balance:L7_M0206:battle_lab_character_rework_20260525:dot_pressure:L7:random:1:battle_lab_character_rework_20260525:summoner:L7:random:1,7,L7_dot_pressure_r1,L7_summoner_r1,dot_pressure,summoner,684,894,15.7,summoner,combatant_defeated,82,false,0,0,0,0,31.57,,weapon:1028|spell:79|dot:60,arcano:371|fisico:657|fogo:98|gelo:41,weapon:371|spell:38|dot:60,weapon:657|spell:41,arcano:371|fogo:98,fisico:657|gelo:41,marca_brasa:2|sussurro_medo:4|geada_ossos:2
L7_M0207,battle_lab:draxos_mobile_battle_lab_v3_initial_balance:L7_M0207:battle_lab_character_rework_20260525:summoner:L7:random:1:battle_lab_character_rework_20260525:funeral_burst:L7:fixed:0,7,L7_summoner_r1,L7_funeral_burst_fixed,summoner,funeral_burst,894,994,15.7,summoner,combatant_defeated,81,false,0,0,0,32.72,0,,weapon:1025|spell:133,fisico:705|gelo:41|raio:44|morte:368,weapon:657|spell:41,weapon:368|spell:92,fisico:657|gelo:41,fisico:48|raio:44|morte:368,sussurro_medo:4|descarga_nervosa:2|geada_ossos:2|incisao_ritual:2
L7_M0208,battle_lab:draxos_mobile_battle_lab_v3_initial_balance:L7_M0208:battle_lab_character_rework_20260525:funeral_burst:L7:fixed:0:battle_lab_character_rework_20260525:summoner:L7:random:1,7,L7_funeral_burst_fixed,L7_summoner_r1,funeral_burst,summoner,994,894,15.7,summoner,combatant_defeated,82,false,0,0,0,0,28.93,,weapon:1051|spell:133,fisico:704|gelo:41|raio:44|morte:395,weapon:395|spell:92,weapon:656|spell:41,fisico:48|raio:44|morte:395,fisico:656|gelo:41,descarga_nervosa:2|sussurro_medo:4|incisao_ritual:2|geada_ossos:2
L7_M0209,battle_lab:draxos_mobile_battle_lab_v3_initial_balance:L7_M0209:battle_lab_character_rework_20260525:summoner:L7:random:1:battle_lab_character_rework_20260525:funeral_burst:L7:random:1,7,L7_summoner_r1,L7_funeral_burst_r1,summoner,funeral_burst,894,744,15.7,summoner,combatant_defeated,75,false,0,0,0,41.74,0,,weapon:986|spell:113,fisico:657|gelo:370|vento:72,weapon:657|spell:41,weapon:329|spell:72,fisico:657|gelo:41,gelo:329|vento:72,sussurro_medo:4|lamina_vento:3|geada_ossos:2
L7_M0210,battle_lab:draxos_mobile_battle_lab_v3_initial_balance:L7_M0210:battle_lab_character_rework_20260525:funeral_burst:L7:random:1:battle_lab_character_rework_20260525:summoner:L7:random:1,7,L7_funeral_burst_r1,L7_summoner_r1,funeral_burst,summoner,744,894,15.7,summoner,combatant_defeated,76,false,0,0,0,0,37.95,,weapon:1013|spell:113,fisico:657|gelo:397|vento:72,weapon:356|spell:72,weapon:657|spell:41,gelo:356|vento:72,fisico:657|gelo:41,lamina_vento:3|sussurro_medo:4|geada_ossos:2
L7_M0211,battle_lab:draxos_mobile_battle_lab_v3_initial_balance:L7_M0211:battle_lab_character_rework_20260525:defensive_occultist:L7:fixed:0:battle_lab_character_rework_20260525:defensive_occultist:L7:random:1,7,L7_defensive_occultist_fixed,L7_defensive_occultist_r1,defensive_occultist,defensive_occultist,649,649,26.2,defensive_occultist,combatant_defeated,86,false,0,0,0,6.88,0,,weapon:1234|spell:124,agua:52|gelo:72|terra:640|raio:594,weapon:640|spell:72,weapon:594|spell:52,gelo:72|terra:640,agua:52|raio:594,geada_ossos:4|mare_escura:4
L7_M0212,battle_lab:draxos_mobile_battle_lab_v3_initial_balance:L7_M0212:battle_lab_character_rework_20260525:defensive_occultist:L7:random:1:battle_lab_character_rework_20260525:defensive_occultist:L7:fixed:0,7,L7_defensive_occultist_r1,L7_defensive_occultist_fixed,defensive_occultist,defensive_occultist,649,649,24.2,defensive_occultist,combatant_defeated,80,false,0,0,0,3.73,0,,weapon:1229|spell:124,agua:52|gelo:72|terra:588|raio:641,weapon:641|spell:52,weapon:588|spell:72,agua:52|raio:641,gelo:72|terra:588,mare_escura:4|geada_ossos:4
L7_M0213,battle_lab:draxos_mobile_battle_lab_v3_initial_balance:L7_M0213:battle_lab_character_rework_20260525:defensive_occultist:L7:fixed:0:battle_lab_character_rework_20260525:dot_pressure:L7:fixed:0,7,L7_defensive_occultist_fixed,L7_dot_pressure_fixed,defensive_occultist,dot_pressure,649,964,15.7,dot_pressure,combatant_defeated,81,false,0,0,0,0,40.71,,weapon:855|spell:98|dot:137,fisico:483|fogo:100|gelo:36|terra:372|veneno:99,weapon:372|spell:36,weapon:483|spell:62|dot:137,gelo:36|terra:372,fisico:483|fogo:100|veneno:99,geada_ossos:2|toxina_palida:2|marca_brasa:2
L7_M0214,battle_lab:draxos_mobile_battle_lab_v3_initial_balance:L7_M0214:battle_lab_character_rework_20260525:dot_pressure:L7:fixed:0:battle_lab_character_rework_20260525:defensive_occultist:L7:fixed:0,7,L7_dot_pressure_fixed,L7_defensive_occultist_fixed,dot_pressure,defensive_occultist,964,649,15.7,dot_pressure,combatant_defeated,82,false,0,0,0,44.35,0,,weapon:829|spell:98|dot:144,fisico:483|fogo:100|gelo:36|terra:346|veneno:106,weapon:483|spell:62|dot:144,weapon:346|spell:36,fisico:483|fogo:100|veneno:106,gelo:36|terra:346,toxina_palida:2|geada_ossos:2|marca_brasa:2
L7_M0215,battle_lab:draxos_mobile_battle_lab_v3_initial_balance:L7_M0215:battle_lab_character_rework_20260525:defensive_occultist:L7:fixed:0:battle_lab_character_rework_20260525:dot_pressure:L7:random:1,7,L7_defensive_occultist_fixed,L7_dot_pressure_r1,defensive_occultist,dot_pressure,649,684,19.7,dot_pressure,combatant_defeated,76,false,0,0,0,0,24.03,,weapon:1059|spell:111|dot:72,arcano:592|fogo:129|gelo:54|terra:467,weapon:467|spell:54,weapon:592|spell:57|dot:72,gelo:54|terra:467,arcano:592|fogo:129,geada_ossos:3|marca_brasa:3
L7_M0216,battle_lab:draxos_mobile_battle_lab_v3_initial_balance:L7_M0216:battle_lab_character_rework_20260525:dot_pressure:L7:random:1:battle_lab_character_rework_20260525:defensive_occultist:L7:fixed:0,7,L7_dot_pressure_r1,L7_defensive_occultist_fixed,dot_pressure,defensive_occultist,684,649,19.7,dot_pressure,combatant_defeated,79,false,0,0,0,24.03,0,,weapon:1059|spell:111|dot:90,arcano:592|fogo:147|gelo:54|terra:467,weapon:592|spell:57|dot:90,weapon:467|spell:54,arcano:592|fogo:147,gelo:54|terra:467,marca_brasa:3|geada_ossos:3
L7_M0217,battle_lab:draxos_mobile_battle_lab_v3_initial_balance:L7_M0217:battle_lab_character_rework_20260525:defensive_occultist:L7:fixed:0:battle_lab_character_rework_20260525:funeral_burst:L7:fixed:0,7,L7_defensive_occultist_fixed,L7_funeral_burst_fixed,defensive_occultist,funeral_burst,649,994,21.7,funeral_burst,combatant_defeated,83,false,0,0,0,0,16.69,,weapon:1071|spell:190,fisico:48|gelo:54|terra:519|raio:88|morte:552,weapon:519|spell:54,weapon:552|spell:136,gelo:54|terra:519,fisico:48|raio:88|morte:552,geada_ossos:3|descarga_nervosa:4|incisao_ritual:2
L7_M0218,battle_lab:draxos_mobile_battle_lab_v3_initial_balance:L7_M0218:battle_lab_character_rework_20260525:funeral_burst:L7:fixed:0:battle_lab_character_rework_20260525:defensive_occultist:L7:fixed:0,7,L7_funeral_burst_fixed,L7_defensive_occultist_fixed,funeral_burst,defensive_occultist,994,649,21.7,funeral_burst,combatant_defeated,82,false,0,0,0,16.69,0,,weapon:1071|spell:190,fisico:48|gelo:54|terra:519|raio:88|morte:552,weapon:552|spell:136,weapon:519|spell:54,fisico:48|raio:88|morte:552,gelo:54|terra:519,descarga_nervosa:4|geada_ossos:3|incisao_ritual:2
L7_M0219,battle_lab:draxos_mobile_battle_lab_v3_initial_balance:L7_M0219:battle_lab_character_rework_20260525:defensive_occultist:L7:fixed:0:battle_lab_character_rework_20260525:funeral_burst:L7:random:1,7,L7_defensive_occultist_fixed,L7_funeral_burst_r1,defensive_occultist,funeral_burst,649,744,25.7,funeral_burst,combatant_defeated,86,false,0,0,0,0,0.05,,weapon:1201|spell:192,gelo:659|terra:614|vento:120,weapon:614|spell:72,weapon:587|spell:120,gelo:72|terra:614,gelo:587|vento:120,geada_ossos:4|lamina_vento:5
L7_M0220,battle_lab:draxos_mobile_battle_lab_v3_initial_balance:L7_M0220:battle_lab_character_rework_20260525:funeral_burst:L7:random:1:battle_lab_character_rework_20260525:defensive_occultist:L7:fixed:0,7,L7_funeral_burst_r1,L7_defensive_occultist_fixed,funeral_burst,defensive_occultist,744,649,24.7,funeral_burst,combatant_defeated,86,false,0,0,0,0.05,0,,weapon:1198|spell:192,gelo:656|terra:614|vento:120,weapon:584|spell:120,weapon:614|spell:72,gelo:584|vento:120,gelo:72|terra:614,lamina_vento:5|geada_ossos:4
L7_M0221,battle_lab:draxos_mobile_battle_lab_v3_initial_balance:L7_M0221:battle_lab_character_rework_20260525:defensive_occultist:L7:random:1:battle_lab_character_rework_20260525:dot_pressure:L7:fixed:0,7,L7_defensive_occultist_r1,L7_dot_pressure_fixed,defensive_occultist,dot_pressure,649,964,13.2,dot_pressure,combatant_defeated,78,false,0,0,0,0,40.02,,weapon:867|spell:88|dot:130,fisico:483|fogo:100|agua:26|raio:384|veneno:92,weapon:384|spell:26,weapon:483|spell:62|dot:130,agua:26|raio:384,fisico:483|fogo:100|veneno:92,mare_escura:2|toxina_palida:2|marca_brasa:2
L7_M0222,battle_lab:draxos_mobile_battle_lab_v3_initial_balance:L7_M0222:battle_lab_character_rework_20260525:dot_pressure:L7:fixed:0:battle_lab_character_rework_20260525:defensive_occultist:L7:random:1,7,L7_dot_pressure_fixed,L7_defensive_occultist_r1,dot_pressure,defensive_occultist,964,649,13.2,dot_pressure,combatant_defeated,78,false,0,0,0,40.02,0,,weapon:867|spell:88|dot:130,fisico:483|fogo:100|agua:26|raio:384|veneno:92,weapon:483|spell:62|dot:130,weapon:384|spell:26,fisico:483|fogo:100|veneno:92,agua:26|raio:384,toxina_palida:2|mare_escura:2|marca_brasa:2
L7_M0223,battle_lab:draxos_mobile_battle_lab_v3_initial_balance:L7_M0223:battle_lab_character_rework_20260525:defensive_occultist:L7:random:1:battle_lab_character_rework_20260525:dot_pressure:L7:random:1,7,L7_defensive_occultist_r1,L7_dot_pressure_r1,defensive_occultist,dot_pressure,649,684,15.7,dot_pressure,combatant_defeated,76,false,0,0,0,0,22.35,,weapon:1083|spell:96|dot:66,arcano:592|fogo:123|agua:39|raio:491,weapon:491|spell:39,weapon:592|spell:57|dot:66,agua:39|raio:491,arcano:592|fogo:123,mare_escura:3|marca_brasa:3
L7_M0224,battle_lab:draxos_mobile_battle_lab_v3_initial_balance:L7_M0224:battle_lab_character_rework_20260525:dot_pressure:L7:random:1:battle_lab_character_rework_20260525:defensive_occultist:L7:random:1,7,L7_dot_pressure_r1,L7_defensive_occultist_r1,dot_pressure,defensive_occultist,684,649,15.7,dot_pressure,combatant_defeated,75,false,0,0,0,31,0,,weapon:1025|spell:96|dot:66,arcano:592|fogo:123|agua:39|raio:433,weapon:592|spell:57|dot:66,weapon:433|spell:39,arcano:592|fogo:123,agua:39|raio:433,marca_brasa:3|mare_escura:3
L7_M0225,battle_lab:draxos_mobile_battle_lab_v3_initial_balance:L7_M0225:battle_lab_character_rework_20260525:defensive_occultist:L7:random:1:battle_lab_character_rework_20260525:funeral_burst:L7:fixed:0,7,L7_defensive_occultist_r1,L7_funeral_burst_fixed,defensive_occultist,funeral_burst,649,994,20.7,defensive_occultist,combatant_defeated,87,false,0,0,0,3.04,0,,weapon:1174|spell:177,fisico:72|agua:39|raio:715|morte:525,weapon:649|spell:39,weapon:525|spell:138,agua:39|raio:649,fisico:72|raio:66|morte:525,mare_escura:3|descarga_nervosa:3|incisao_ritual:3
L7_M0226,battle_lab:draxos_mobile_battle_lab_v3_initial_balance:L7_M0226:battle_lab_character_rework_20260525:funeral_burst:L7:fixed:0:battle_lab_character_rework_20260525:defensive_occultist:L7:random:1,7,L7_funeral_burst_fixed,L7_defensive_occultist_r1,funeral_burst,defensive_occultist,994,649,21.7,funeral_burst,combatant_defeated,88,false,0,0,0,0.09,0,,weapon:1196|spell:177,fisico:72|agua:39|raio:710|morte:552,weapon:552|spell:138,weapon:644|spell:39,fisico:72|raio:66|morte:552,agua:39|raio:644,descarga_nervosa:3|mare_escura:3|incisao_ritual:3
L7_M0227,battle_lab:draxos_mobile_battle_lab_v3_initial_balance:L7_M0227:battle_lab_character_rework_20260525:defensive_occultist:L7:random:1:battle_lab_character_rework_20260525:funeral_burst:L7:random:1,7,L7_defensive_occultist_r1,L7_funeral_burst_r1,defensive_occultist,funeral_burst,649,744,20.7,defensive_occultist,combatant_defeated,79,false,0,0,0,17.72,0,,weapon:1122|spell:148,agua:52|gelo:471|vento:96|raio:651,weapon:651|spell:52,weapon:471|spell:96,agua:52|raio:651,gelo:471|vento:96,mare_escura:4|lamina_vento:4
L7_M0228,battle_lab:draxos_mobile_battle_lab_v3_initial_balance:L7_M0228:battle_lab_character_rework_20260525:funeral_burst:L7:random:1:battle_lab_character_rework_20260525:defensive_occultist:L7:random:1,7,L7_funeral_burst_r1,L7_defensive_occultist_r1,funeral_burst,defensive_occultist,744,649,20.7,defensive_occultist,combatant_defeated,79,false,0,0,0,0,17.72,,weapon:1122|spell:148,agua:52|gelo:471|vento:96|raio:651,weapon:471|spell:96,weapon:651|spell:52,gelo:471|vento:96,agua:52|raio:651,lamina_vento:4|mare_escura:4
L7_M0229,battle_lab:draxos_mobile_battle_lab_v3_initial_balance:L7_M0229:battle_lab_character_rework_20260525:dot_pressure:L7:fixed:0:battle_lab_character_rework_20260525:dot_pressure:L7:random:1,7,L7_dot_pressure_fixed,L7_dot_pressure_r1,dot_pressure,dot_pressure,964,684,13.2,dot_pressure,combatant_defeated,90,false,0,0,0,16.02,0,,weapon:952|spell:100|dot:190,arcano:469|fisico:483|fogo:198|veneno:92,weapon:483|spell:62|dot:130,weapon:469|spell:38|dot:60,fisico:483|fogo:100|veneno:92,arcano:469|fogo:98,toxina_palida:2|marca_brasa:4
L7_M0230,battle_lab:draxos_mobile_battle_lab_v3_initial_balance:L7_M0230:battle_lab_character_rework_20260525:dot_pressure:L7:random:1:battle_lab_character_rework_20260525:dot_pressure:L7:fixed:0,7,L7_dot_pressure_r1,L7_dot_pressure_fixed,dot_pressure,dot_pressure,684,964,13.2,dot_pressure,combatant_defeated,90,false,0,0,0,0,16.02,,weapon:952|spell:100|dot:190,arcano:469|fisico:483|fogo:198|veneno:92,weapon:469|spell:38|dot:60,weapon:483|spell:62|dot:130,arcano:469|fogo:98,fisico:483|fogo:100|veneno:92,marca_brasa:4|toxina_palida:2
L7_M0231,battle_lab:draxos_mobile_battle_lab_v3_initial_balance:L7_M0231:battle_lab_character_rework_20260525:dot_pressure:L7:fixed:0:battle_lab_character_rework_20260525:funeral_burst:L7:fixed:0,7,L7_dot_pressure_fixed,L7_funeral_burst_fixed,dot_pressure,funeral_burst,964,994,13.7,dot_pressure,combatant_defeated,88,false,0,0,0,36.51,0,,weapon:824|spell:154|dot:131,fisico:531|fogo:94|raio:44|veneno:99|morte:341,weapon:483|spell:62|dot:131,weapon:341|spell:92,fisico:483|fogo:94|veneno:99,fisico:48|raio:44|morte:341,toxina_palida:2|descarga_nervosa:2|marca_brasa:2|incisao_ritual:2
L7_M0232,battle_lab:draxos_mobile_battle_lab_v3_initial_balance:L7_M0232:battle_lab_character_rework_20260525:funeral_burst:L7:fixed:0:battle_lab_character_rework_20260525:dot_pressure:L7:fixed:0,7,L7_funeral_burst_fixed,L7_dot_pressure_fixed,funeral_burst,dot_pressure,994,964,13.7,dot_pressure,combatant_defeated,88,false,0,0,0,0,36.51,,weapon:824|spell:154|dot:130,fisico:531|fogo:100|raio:44|veneno:92|morte:341,weapon:341|spell:92,weapon:483|spell:62|dot:130,fisico:48|raio:44|morte:341,fisico:483|fogo:100|veneno:92,descarga_nervosa:2|toxina_palida:2|incisao_ritual:2|marca_brasa:2
L7_M0233,battle_lab:draxos_mobile_battle_lab_v3_initial_balance:L7_M0233:battle_lab_character_rework_20260525:dot_pressure:L7:fixed:0:battle_lab_character_rework_20260525:funeral_burst:L7:random:1,7,L7_dot_pressure_fixed,L7_funeral_burst_r1,dot_pressure,funeral_burst,964,744,13.2,dot_pressure,combatant_defeated,81,false,0,0,0,45.07,0,,weapon:788|spell:134|dot:130,fisico:483|fogo:100|gelo:305|vento:72|veneno:92,weapon:483|spell:62|dot:130,weapon:305|spell:72,fisico:483|fogo:100|veneno:92,gelo:305|vento:72,toxina_palida:2|lamina_vento:3|marca_brasa:2
L7_M0234,battle_lab:draxos_mobile_battle_lab_v3_initial_balance:L7_M0234:battle_lab_character_rework_20260525:funeral_burst:L7:random:1:battle_lab_character_rework_20260525:dot_pressure:L7:fixed:0,7,L7_funeral_burst_r1,L7_dot_pressure_fixed,funeral_burst,dot_pressure,744,964,13.2,dot_pressure,combatant_defeated,81,false,0,0,0,0,45.07,,weapon:788|spell:134|dot:130,fisico:483|fogo:100|gelo:305|vento:72|veneno:92,weapon:305|spell:72,weapon:483|spell:62|dot:130,gelo:305|vento:72,fisico:483|fogo:100|veneno:92,lamina_vento:3|toxina_palida:2|marca_brasa:2
L7_M0235,battle_lab:draxos_mobile_battle_lab_v3_initial_balance:L7_M0235:battle_lab_character_rework_20260525:dot_pressure:L7:random:1:battle_lab_character_rework_20260525:funeral_burst:L7:fixed:0,7,L7_dot_pressure_r1,L7_funeral_burst_fixed,dot_pressure,funeral_burst,684,994,20.2,dot_pressure,combatant_defeated,97,false,0,0,0,7.05,0,,weapon:1090|spell:195|dot:90,arcano:592|fisico:72|fogo:147|raio:66|morte:498,weapon:592|spell:57|dot:90,weapon:498|spell:138,arcano:592|fogo:147,fisico:72|raio:66|morte:498,marca_brasa:3|descarga_nervosa:3|incisao_ritual:3
L7_M0236,battle_lab:draxos_mobile_battle_lab_v3_initial_balance:L7_M0236:battle_lab_character_rework_20260525:funeral_burst:L7:fixed:0:battle_lab_character_rework_20260525:dot_pressure:L7:random:1,7,L7_funeral_burst_fixed,L7_dot_pressure_r1,funeral_burst,dot_pressure,994,684,20.2,dot_pressure,combatant_defeated,97,false,0,0,0,0,3.04,,weapon:1117|spell:195|dot:84,arcano:592|fisico:72|fogo:141|raio:66|morte:525,weapon:525|spell:138,weapon:592|spell:57|dot:84,fisico:72|raio:66|morte:525,arcano:592|fogo:141,descarga_nervosa:3|marca_brasa:3|incisao_ritual:3
L7_M0237,battle_lab:draxos_mobile_battle_lab_v3_initial_balance:L7_M0237:battle_lab_character_rework_20260525:dot_pressure:L7:random:1:battle_lab_character_rework_20260525:funeral_burst:L7:random:1,7,L7_dot_pressure_r1,L7_funeral_burst_r1,dot_pressure,funeral_burst,684,744,15.7,dot_pressure,combatant_defeated,72,false,0,0,0,41.43,0,,weapon:923|spell:129|dot:66,arcano:592|fogo:123|gelo:331|vento:72,weapon:592|spell:57|dot:66,weapon:331|spell:72,arcano:592|fogo:123,gelo:331|vento:72,marca_brasa:3|lamina_vento:3
L7_M0238,battle_lab:draxos_mobile_battle_lab_v3_initial_balance:L7_M0238:battle_lab_character_rework_20260525:funeral_burst:L7:random:1:battle_lab_character_rework_20260525:dot_pressure:L7:random:1,7,L7_funeral_burst_r1,L7_dot_pressure_r1,funeral_burst,dot_pressure,744,684,15.7,dot_pressure,combatant_defeated,73,false,0,0,0,0,37.8,,weapon:949|spell:129|dot:66,arcano:592|fogo:123|gelo:357|vento:72,weapon:357|spell:72,weapon:592|spell:57|dot:66,gelo:357|vento:72,arcano:592|fogo:123,lamina_vento:3|marca_brasa:3
L7_M0239,battle_lab:draxos_mobile_battle_lab_v3_initial_balance:L7_M0239:battle_lab_character_rework_20260525:funeral_burst:L7:fixed:0:battle_lab_character_rework_20260525:funeral_burst:L7:random:1,7,L7_funeral_burst_fixed,L7_funeral_burst_r1,funeral_burst,funeral_burst,994,744,21.7,funeral_burst,combatant_defeated,88,false,0,0,0,18.02,0,,weapon:1021|spell:234,fisico:72|gelo:469|vento:96|raio:66|morte:552,weapon:552|spell:138,weapon:469|spell:96,fisico:72|raio:66|morte:552,gelo:469|vento:96,descarga_nervosa:3|lamina_vento:4|incisao_ritual:3
L7_M0240,battle_lab:draxos_mobile_battle_lab_v3_initial_balance:L7_M0240:battle_lab_character_rework_20260525:funeral_burst:L7:random:1:battle_lab_character_rework_20260525:funeral_burst:L7:fixed:0,7,L7_funeral_burst_r1,L7_funeral_burst_fixed,funeral_burst,funeral_burst,744,994,21.7,funeral_burst,combatant_defeated,90,false,0,0,0,0,14.23,,weapon:1048|spell:234,fisico:72|gelo:496|vento:96|raio:66|morte:552,weapon:496|spell:96,weapon:552|spell:138,gelo:496|vento:96,fisico:72|raio:66|morte:552,lamina_vento:4|descarga_nervosa:3|incisao_ritual:3
L8_M0001,battle_lab:draxos_mobile_battle_lab_v3_initial_balance:L8_M0001:battle_lab_character_rework_20260525:progression_save:free_50_rewards_2h:battle_lab_character_rework_20260525:progression_save:free_100_rewards_2h,8,PL_free_50_rewards_2h,PL_free_100_rewards_2h,elemental_mixer,funeral_burst,626,656,23.7,elemental_mixer,combatant_defeated,112,false,0,0,0,12.37,0,,weapon:1208|spell:149|dot:52,fogo:91|raio:734|morte:584,weapon:624|spell:81|dot:52,weapon:584|spell:68,fogo:91|raio:666,raio:68|morte:584,descarga_nervosa:7|marca_brasa:3
L8_M0002,battle_lab:draxos_mobile_battle_lab_v3_initial_balance:L8_M0002:battle_lab_character_rework_20260525:progression_save:free_100_rewards_2h:battle_lab_character_rework_20260525:progression_save:free_50_rewards_2h,8,PL_free_100_rewards_2h,PL_free_50_rewards_2h,funeral_burst,elemental_mixer,656,626,23.7,elemental_mixer,combatant_defeated,113,false,0,0,0,0,12.37,,weapon:1211|spell:149|dot:52,fogo:91|raio:737|morte:584,weapon:584|spell:68,weapon:627|spell:81|dot:52,raio:68|morte:584,fogo:91|raio:669,descarga_nervosa:7|marca_brasa:3
L8_M0003,battle_lab:draxos_mobile_battle_lab_v3_initial_balance:L8_M0003:battle_lab_character_rework_20260525:progression_save:free_50_rewards_2h:battle_lab_character_rework_20260525:progression_bot:bot_free_50_rewards_2h_m12,8,PL_free_50_rewards_2h,PLBOT_bot_free_50_rewards_2h_m12,elemental_mixer,starter_instrument,626,486,23.7,elemental_mixer,combatant_defeated,97,false,0,0,0,26.47,0,,weapon:1176|spell:81|dot:52,fogo:91|raio:1218,weapon:624|spell:81|dot:52,weapon:552,fogo:91|raio:666,raio:552,descarga_nervosa:3|marca_brasa:3
L8_M0004,battle_lab:draxos_mobile_battle_lab_v3_initial_balance:L8_M0004:battle_lab_character_rework_20260525:progression_bot:bot_free_50_rewards_2h_m12:battle_lab_character_rework_20260525:progression_save:free_50_rewards_2h,8,PLBOT_bot_free_50_rewards_2h_m12,PL_free_50_rewards_2h,starter_instrument,elemental_mixer,486,626,23.7,elemental_mixer,combatant_defeated,98,false,0,0,0,0,20.72,,weapon:1218|spell:81|dot:52,fogo:91|raio:1260,weapon:594,weapon:624|spell:81|dot:52,raio:594,fogo:91|raio:666,descarga_nervosa:3|marca_brasa:3
L8_M0005,battle_lab:draxos_mobile_battle_lab_v3_initial_balance:L8_M0005:battle_lab_character_rework_20260525:progression_save:free_50_rewards_2h:battle_lab_character_rework_20260525:progression_bot:bot_free_50_rewards_2h_p0,8,PL_free_50_rewards_2h,PLBOT_bot_free_50_rewards_2h_p0,elemental_mixer,elemental_mixer,626,626,23.7,elemental_mixer,combatant_defeated,144,false,0,0,0,3,0,,weapon:1209|spell:162|dot:104,fogo:182|raio:1293,weapon:624|spell:81|dot:52,weapon:585|spell:81|dot:52,fogo:91|raio:666,fogo:91|raio:627,descarga_nervosa:6|marca_brasa:6
L8_M0006,battle_lab:draxos_mobile_battle_lab_v3_initial_balance:L8_M0006:battle_lab_character_rework_20260525:progression_bot:bot_free_50_rewards_2h_p0:battle_lab_character_rework_20260525:progression_save:free_50_rewards_2h,8,PLBOT_bot_free_50_rewards_2h_p0,PL_free_50_rewards_2h,elemental_mixer,elemental_mixer,626,626,23.7,elemental_mixer,combatant_defeated,144,false,0,0,0,3,0,,weapon:1209|spell:162|dot:104,fogo:182|raio:1293,weapon:624|spell:81|dot:52,weapon:585|spell:81|dot:52,fogo:91|raio:666,fogo:91|raio:627,descarga_nervosa:6|marca_brasa:6
L8_M0007,battle_lab:draxos_mobile_battle_lab_v3_initial_balance:L8_M0007:battle_lab_character_rework_20260525:progression_save:free_50_rewards_2h:battle_lab_character_rework_20260525:progression_bot:bot_free_50_rewards_2h_p12,8,PL_free_50_rewards_2h,PLBOT_bot_free_50_rewards_2h_p12,elemental_mixer,funeral_burst,626,556,23.7,elemental_mixer,combatant_defeated,119,false,0,0,0,13.4,0,,weapon:1212|spell:137|dot:52,fogo:91|raio:1310,weapon:624|spell:81|dot:52,weapon:588|spell:56,fogo:91|raio:666,raio:644,descarga_nervosa:7|marca_brasa:3
L8_M0008,battle_lab:draxos_mobile_battle_lab_v3_initial_balance:L8_M0008:battle_lab_character_rework_20260525:progression_bot:bot_free_50_rewards_2h_p12:battle_lab_character_rework_20260525:progression_save:free_50_rewards_2h,8,PLBOT_bot_free_50_rewards_2h_p12,PL_free_50_rewards_2h,funeral_burst,elemental_mixer,556,626,23.7,elemental_mixer,combatant_defeated,121,false,0,0,0,0,7.65,,weapon:1257|spell:137|dot:52,fogo:91|raio:1355,weapon:630|spell:56,weapon:627|spell:81|dot:52,raio:686,fogo:91|raio:669,descarga_nervosa:7|marca_brasa:3
L8_M0009,battle_lab:draxos_mobile_battle_lab_v3_initial_balance:L8_M0009:battle_lab_character_rework_20260525:progression_save:free_50_rewards_2h:battle_lab_character_rework_20260525:progression_bot:bot_free_100_rewards_2h_m12,8,PL_free_50_rewards_2h,PLBOT_bot_free_100_rewards_2h_m12,elemental_mixer,starter_instrument,626,516,23.7,elemental_mixer,combatant_defeated,90,false,0,0,0,22.03,0,,weapon:1208|spell:81|dot:52,fogo:91|raio:666|morte:584,weapon:624|spell:81|dot:52,weapon:584,fogo:91|raio:666,morte:584,descarga_nervosa:3|marca_brasa:3
