id,seed,level,player_build_id,opponent_build_id,player_archetype_id,opponent_archetype_id,player_power,opponent_power,duration,winner,reason,event_count,anti_stall,barrier_absorbed,healing,summons_created,player_final_hp_percent,opponent_final_hp_percent,alerts,damage_by_source,damage_by_type,player_damage_by_source,opponent_damage_by_source,player_damage_by_type,opponent_damage_by_type,spell_casts
L15_M0036,battle_lab:draxos_mobile_battle_lab_v1:L15_M0036:battle_lab_alpha_20260521:elemental_mixer:L15:fixed:0:battle_lab_alpha_20260521:starter_wand:L15:random:1,15,L15_elemental_mixer_fixed,L15_starter_wand_r1,elemental_mixer,starter_wand,1945,1170,15.7,elemental_mixer,combatant_defeated,80,false,0,0,0,43.31,0,,weapon:1920|spell:291|dot:70|pet:80,magico:2192|fogo:169,weapon:1104|spell:291|dot:70|pet:80,weapon:816,magico:1376|fogo:169,magico:816,raio_cosmico:4|acender:3
L15_M0037,battle_lab:draxos_mobile_battle_lab_v1:L15_M0037:battle_lab_alpha_20260521:starter_wand:L15:random:1:battle_lab_alpha_20260521:elemental_mixer:L15:random:1,15,L15_starter_wand_r1,L15_elemental_mixer_r1,starter_wand,elemental_mixer,1170,1685,17.7,elemental_mixer,combatant_defeated,59,false,0,0,0,0,29.78,,weapon:2268|spell:111|pet:96,magico:2268|fogo:96|choque:111,weapon:1010,weapon:1258|spell:111|pet:96,magico:1010,magico:1258|fogo:96|choque:111,raio:3
L15_M0038,battle_lab:draxos_mobile_battle_lab_v1:L15_M0038:battle_lab_alpha_20260521:elemental_mixer:L15:random:1:battle_lab_alpha_20260521:starter_wand:L15:random:1,15,L15_elemental_mixer_r1,L15_starter_wand_r1,elemental_mixer,starter_wand,1685,1170,17.7,elemental_mixer,combatant_defeated,58,false,0,0,0,32.44,0,,weapon:2229|spell:111|pet:96,magico:2229|fogo:96|choque:111,weapon:1258|spell:111|pet:96,weapon:971,magico:1258|fogo:96|choque:111,magico:971,raio:3
L15_M0039,battle_lab:draxos_mobile_battle_lab_v1:L15_M0039:battle_lab_alpha_20260521:starter_wand:L15:random:1:battle_lab_alpha_20260521:pet_handler:L15:fixed:0,15,L15_starter_wand_r1,L15_pet_handler_fixed,starter_wand,pet_handler,1170,2045,15.7,pet_handler,combatant_defeated,62,false,0,0,0,0,53.63,,weapon:1875|spell:238|pet:96,magico:2151|gelo:58,weapon:675,weapon:1200|spell:238|pet:96,magico:675,magico:1476|gelo:58,raio_cosmico:4|congelar:2
L15_M0040,battle_lab:draxos_mobile_battle_lab_v1:L15_M0040:battle_lab_alpha_20260521:pet_handler:L15:fixed:0:battle_lab_alpha_20260521:starter_wand:L15:random:1,15,L15_pet_handler_fixed,L15_starter_wand_r1,pet_handler,starter_wand,2045,1170,15.7,pet_handler,combatant_defeated,61,false,0,0,0,61.4,0,,weapon:1764|spell:238|pet:96,magico:2040|gelo:58,weapon:1200|spell:238|pet:96,weapon:564,magico:1476|gelo:58,magico:564,raio_cosmico:4|congelar:2
L15_M0041,battle_lab:draxos_mobile_battle_lab_v1:L15_M0041:battle_lab_alpha_20260521:starter_wand:L15:random:1:battle_lab_alpha_20260521:pet_handler:L15:random:1,15,L15_starter_wand_r1,L15_pet_handler_r1,starter_wand,pet_handler,1170,1840,17.7,pet_handler,combatant_defeated,56,false,0,0,0,0,48.3,,weapon:1995|spell:93|pet:100,magico:2095|gelo:93,weapon:751,weapon:1244|spell:93|pet:100,magico:751,magico:1344|gelo:93,congelar:3
L15_M0042,battle_lab:draxos_mobile_battle_lab_v1:L15_M0042:battle_lab_alpha_20260521:pet_handler:L15:random:1:battle_lab_alpha_20260521:starter_wand:L15:random:1,15,L15_pet_handler_r1,L15_starter_wand_r1,pet_handler,starter_wand,1840,1170,17.7,pet_handler,combatant_defeated,56,false,0,0,0,48.3,0,,weapon:1995|spell:93|pet:100,magico:2095|gelo:93,weapon:1244|spell:93|pet:100,weapon:751,magico:1344|gelo:93,magico:751,congelar:3
L15_M0043,battle_lab:draxos_mobile_battle_lab_v1:L15_M0043:battle_lab_alpha_20260521:starter_wand:L15:random:1:battle_lab_alpha_20260521:summoner:L15:fixed:0,15,L15_starter_wand_r1,L15_summoner_fixed,starter_wand,summoner,1170,1740,16.7,summoner,combatant_defeated,61,false,0,0,0,0,32.44,,weapon:2113|spell:250|pet:72,magico:2363|fogo:72,weapon:971,weapon:1142|spell:250|pet:72,magico:971,magico:1392|fogo:72,raio_cosmico:5
L15_M0044,battle_lab:draxos_mobile_battle_lab_v1:L15_M0044:battle_lab_alpha_20260521:summoner:L15:fixed:0:battle_lab_alpha_20260521:starter_wand:L15:random:1,15,L15_summoner_fixed,L15_starter_wand_r1,summoner,starter_wand,1740,1170,16.7,summoner,combatant_defeated,61,false,0,0,0,32.44,0,,weapon:2113|spell:250|pet:72,magico:2363|fogo:72,weapon:1142|spell:250|pet:72,weapon:971,magico:1392|fogo:72,magico:971,raio_cosmico:5
L15_M0045,battle_lab:draxos_mobile_battle_lab_v1:L15_M0045:battle_lab_alpha_20260521:starter_wand:L15:random:1:battle_lab_alpha_20260521:summoner:L15:random:1,15,L15_starter_wand_r1,L15_summoner_r1,starter_wand,summoner,1170,1995,15.7,summoner,combatant_defeated,62,false,0,0,0,0,49.08,,weapon:1888|spell:200|pet:87,magico:1888|gelo:153|choque:134,weapon:738,weapon:1150|spell:200|pet:87,magico:738,magico:1150|gelo:153|choque:134,congelar:2|raio:3
L15_M0046,battle_lab:draxos_mobile_battle_lab_v1:L15_M0046:battle_lab_alpha_20260521:summoner:L15:random:1:battle_lab_alpha_20260521:starter_wand:L15:random:1,15,L15_summoner_r1,L15_starter_wand_r1,summoner,starter_wand,1995,1170,15.7,summoner,combatant_defeated,61,false,0,0,0,51.74,0,,weapon:1849|spell:200|pet:87,magico:1849|gelo:153|choque:134,weapon:1150|spell:200|pet:87,weapon:699,magico:1150|gelo:153|choque:134,magico:699,congelar:2|raio:3
L15_M0047,battle_lab:draxos_mobile_battle_lab_v1:L15_M0047:battle_lab_alpha_20260521:starter_wand:L15:random:1:battle_lab_alpha_20260521:defensive_caster:L15:fixed:0,15,L15_starter_wand_r1,L15_defensive_caster_fixed,starter_wand,defensive_caster,1170,1875,19.7,defensive_caster,combatant_defeated,90,false,0,0,0,0,45.94,,weapon:1959|spell:123|dot:120|pet:92,magico:1959|gelo:173|veneno:162,weapon:789,weapon:1170|spell:123|dot:120|pet:92,magico:789,magico:1170|gelo:173|veneno:162,envenenar:3|congelar:3
L15_M0048,battle_lab:draxos_mobile_battle_lab_v1:L15_M0048:battle_lab_alpha_20260521:defensive_caster:L15:fixed:0:battle_lab_alpha_20260521:starter_wand:L15:random:1,15,L15_defensive_caster_fixed,L15_starter_wand_r1,defensive_caster,starter_wand,1875,1170,19.7,defensive_caster,combatant_defeated,90,false,0,0,0,45.94,0,,weapon:1959|spell:123|dot:120|pet:92,magico:1959|gelo:173|veneno:162,weapon:1170|spell:123|dot:120|pet:92,weapon:789,magico:1170|gelo:173|veneno:162,magico:789,envenenar:3|congelar:3
L15_M0049,battle_lab:draxos_mobile_battle_lab_v1:L15_M0049:battle_lab_alpha_20260521:starter_wand:L15:random:1:battle_lab_alpha_20260521:defensive_caster:L15:random:1,15,L15_starter_wand_r1,L15_defensive_caster_r1,starter_wand,defensive_caster,1170,1655,19.7,defensive_caster,combatant_defeated,68,false,0,0,0,0,18.91,,weapon:2415|spell:200|pet:90,magico:2615|fogo:90,weapon:1165,weapon:1250|spell:200|pet:90,magico:1165,magico:1450|fogo:90,raio_cosmico:5
L15_M0050,battle_lab:draxos_mobile_battle_lab_v1:L15_M0050:battle_lab_alpha_20260521:defensive_caster:L15:random:1:battle_lab_alpha_20260521:starter_wand:L15:random:1,15,L15_defensive_caster_r1,L15_starter_wand_r1,defensive_caster,starter_wand,1655,1170,19.7,defensive_caster,combatant_defeated,67,false,0,0,0,27.12,0,,weapon:2299|spell:200|pet:90,magico:2499|fogo:90,weapon:1250|spell:200|pet:90,weapon:1049,magico:1450|fogo:90,magico:1049,raio_cosmico:5
L15_M0051,battle_lab:draxos_mobile_battle_lab_v1:L15_M0051:battle_lab_alpha_20260521:starter_wand:L15:random:1:battle_lab_alpha_20260521:dot_pressure:L15:fixed:0,15,L15_starter_wand_r1,L15_dot_pressure_fixed,starter_wand,dot_pressure,1170,1965,17.2,dot_pressure,combatant_defeated,99,false,0,0,0,0,32.44,,weapon:1946|spell:156|dot:204|pet:90,magico:1946|fogo:291|veneno:159,weapon:971,weapon:975|spell:156|dot:204|pet:90,magico:971,magico:975|fogo:291|veneno:159,envenenar:3|acender:3
L15_M0052,battle_lab:draxos_mobile_battle_lab_v1:L15_M0052:battle_lab_alpha_20260521:dot_pressure:L15:fixed:0:battle_lab_alpha_20260521:starter_wand:L15:random:1,15,L15_dot_pressure_fixed,L15_starter_wand_r1,dot_pressure,starter_wand,1965,1170,17.2,dot_pressure,combatant_defeated,99,false,0,0,0,32.44,0,,weapon:1946|spell:156|dot:204|pet:90,magico:1946|fogo:291|veneno:159,weapon:975|spell:156|dot:204|pet:90,weapon:971,magico:975|fogo:291|veneno:159,magico:971,envenenar:3|acender:3
L15_M0053,battle_lab:draxos_mobile_battle_lab_v1:L15_M0053:battle_lab_alpha_20260521:starter_wand:L15:random:1:battle_lab_alpha_20260521:dot_pressure:L15:random:1,15,L15_starter_wand_r1,L15_dot_pressure_r1,starter_wand,dot_pressure,1170,1755,18.7,dot_pressure,combatant_defeated,76,false,0,0,0,0,29.64,,weapon:2117|spell:108|dot:112|pet:108,magico:2117|fogo:220|gelo:108,weapon:1014,weapon:1103|spell:108|dot:112|pet:108,magico:1014,magico:1103|fogo:220|gelo:108,acender:3
L15_M0054,battle_lab:draxos_mobile_battle_lab_v1:L15_M0054:battle_lab_alpha_20260521:dot_pressure:L15:random:1:battle_lab_alpha_20260521:starter_wand:L15:random:1,15,L15_dot_pressure_r1,L15_starter_wand_r1,dot_pressure,starter_wand,1755,1170,18.7,dot_pressure,combatant_defeated,75,false,0,0,0,32.23,0,,weapon:2079|spell:108|dot:112|pet:108,magico:2079|fogo:220|gelo:108,weapon:1103|spell:108|dot:112|pet:108,weapon:976,magico:1103|fogo:220|gelo:108,magico:976,acender:3
L15_M0055,battle_lab:draxos_mobile_battle_lab_v1:L15_M0055:battle_lab_alpha_20260521:starter_wand:L15:random:1:battle_lab_alpha_20260521:burst_caster:L15:fixed:0,15,L15_starter_wand_r1,L15_burst_caster_fixed,starter_wand,burst_caster,1170,2175,11.7,burst_caster,combatant_defeated,51,false,0,0,0,0,51.28,SHORT,weapon:1780|spell:278|pet:65,magico:1957|fogo:65|choque:101,weapon:699,weapon:1081|spell:278|pet:65,magico:699,magico:1258|fogo:65|choque:101,raio:2|raio_cosmico:3
L15_M0056,battle_lab:draxos_mobile_battle_lab_v1:L15_M0056:battle_lab_alpha_20260521:burst_caster:L15:fixed:0:battle_lab_alpha_20260521:starter_wand:L15:random:1,15,L15_burst_caster_fixed,L15_starter_wand_r1,burst_caster,starter_wand,2175,1170,11.7,burst_caster,combatant_defeated,50,false,0,0,0,59.5,0,SHORT,weapon:1664|spell:278|pet:65,magico:1841|fogo:65|choque:101,weapon:1081|spell:278|pet:65,weapon:583,magico:1258|fogo:65|choque:101,magico:583,raio:2|raio_cosmico:3
L15_M0057,battle_lab:draxos_mobile_battle_lab_v1:L15_M0057:battle_lab_alpha_20260521:starter_wand:L15:random:1:battle_lab_alpha_20260521:burst_caster:L15:random:1,15,L15_starter_wand_r1,L15_burst_caster_r1,starter_wand,burst_caster,1170,2000,14.7,burst_caster,combatant_defeated,76,false,0,0,0,0,43.31,,weapon:1860|spell:242|dot:90|pet:75,magico:1860|fogo:198|gelo:75|choque:134,weapon:816,weapon:1044|spell:242|dot:90|pet:75,magico:816,magico:1044|fogo:198|gelo:75|choque:134,acender:3|raio:3
L15_M0058,battle_lab:draxos_mobile_battle_lab_v1:L15_M0058:battle_lab_alpha_20260521:burst_caster:L15:random:1:battle_lab_alpha_20260521:starter_wand:L15:random:1,15,L15_burst_caster_r1,L15_starter_wand_r1,burst_caster,starter_wand,2000,1170,14.7,burst_caster,combatant_defeated,76,false,0,0,0,43.31,0,,weapon:1860|spell:242|dot:90|pet:75,magico:1860|fogo:198|gelo:75|choque:134,weapon:1044|spell:242|dot:90|pet:75,weapon:816,magico:1044|fogo:198|gelo:75|choque:134,magico:816,acender:3|raio:3
L15_M0059,battle_lab:draxos_mobile_battle_lab_v1:L15_M0059:battle_lab_alpha_20260521:cosmic_apprentice:L15:fixed:0:battle_lab_alpha_20260521:cosmic_apprentice:L15:random:1,15,L15_cosmic_apprentice_fixed,L15_cosmic_apprentice_r1,cosmic_apprentice,cosmic_apprentice,1700,2015,13.2,cosmic_apprentice,combatant_defeated,81,false,0,0,0,0,24.33,,weapon:1815|spell:575|pet:117,magico:2295|gelo:60|choque:152,weapon:830|spell:188|pet:57,weapon:985|spell:387|pet:60,magico:1075,magico:1220|gelo:60|choque:152,raio_cosmico:8|raio:3
L15_M0060,battle_lab:draxos_mobile_battle_lab_v1:L15_M0060:battle_lab_alpha_20260521:cosmic_apprentice:L15:random:1:battle_lab_alpha_20260521:cosmic_apprentice:L15:fixed:0,15,L15_cosmic_apprentice_r1,L15_cosmic_apprentice_fixed,cosmic_apprentice,cosmic_apprentice,2015,1700,13.2,cosmic_apprentice,combatant_defeated,81,false,0,0,0,24.33,0,,weapon:1815|spell:575|pet:117,magico:2295|gelo:60|choque:152,weapon:985|spell:387|pet:60,weapon:830|spell:188|pet:57,magico:1220|gelo:60|choque:152,magico:1075,raio_cosmico:8|raio:3
L15_M0061,battle_lab:draxos_mobile_battle_lab_v1:L15_M0061:battle_lab_alpha_20260521:cosmic_apprentice:L15:fixed:0:battle_lab_alpha_20260521:elemental_mixer:L15:fixed:0,15,L15_cosmic_apprentice_fixed,L15_elemental_mixer_fixed,cosmic_apprentice,elemental_mixer,1700,1945,15.7,elemental_mixer,combatant_defeated,101,false,0,0,0,0,7.7,,weapon:2152|spell:479|dot:70|pet:156,magico:2688|fogo:169,weapon:1048|spell:188|pet:76,weapon:1104|spell:291|dot:70|pet:80,magico:1312,magico:1376|fogo:169,raio_cosmico:8|acender:3
L15_M0062,battle_lab:draxos_mobile_battle_lab_v1:L15_M0062:battle_lab_alpha_20260521:elemental_mixer:L15:fixed:0:battle_lab_alpha_20260521:cosmic_apprentice:L15:fixed:0,15,L15_elemental_mixer_fixed,L15_cosmic_apprentice_fixed,elemental_mixer,cosmic_apprentice,1945,1700,15.7,elemental_mixer,combatant_defeated,100,false,0,0,0,17,0,,weapon:2022|spell:479|dot:70|pet:156,magico:2558|fogo:169,weapon:1104|spell:291|dot:70|pet:80,weapon:918|spell:188|pet:76,magico:1376|fogo:169,magico:1182,raio_cosmico:8|acender:3
L15_M0063,battle_lab:draxos_mobile_battle_lab_v1:L15_M0063:battle_lab_alpha_20260521:cosmic_apprentice:L15:fixed:0:battle_lab_alpha_20260521:elemental_mixer:L15:random:1,15,L15_cosmic_apprentice_fixed,L15_elemental_mixer_r1,cosmic_apprentice,elemental_mixer,1700,1685,17.7,cosmic_apprentice,combatant_defeated,82,false,0,0,0,0.58,0,,weapon:2343|spell:346|pet:172,magico:2654|fogo:96|choque:111,weapon:1136|spell:235|pet:76,weapon:1207|spell:111|pet:96,magico:1447,magico:1207|fogo:96|choque:111,raio_cosmico:5|raio:3
L15_M0064,battle_lab:draxos_mobile_battle_lab_v1:L15_M0064:battle_lab_alpha_20260521:elemental_mixer:L15:random:1:battle_lab_alpha_20260521:cosmic_apprentice:L15:fixed:0,15,L15_elemental_mixer_r1,L15_cosmic_apprentice_fixed,elemental_mixer,cosmic_apprentice,1685,1700,17.7,elemental_mixer,combatant_defeated,82,false,0,0,0,1.29,0,,weapon:2350|spell:346|pet:172,magico:2661|fogo:96|choque:111,weapon:1258|spell:111|pet:96,weapon:1092|spell:235|pet:76,magico:1258|fogo:96|choque:111,magico:1403,raio:3|raio_cosmico:5
L15_M0065,battle_lab:draxos_mobile_battle_lab_v1:L15_M0065:battle_lab_alpha_20260521:cosmic_apprentice:L15:fixed:0:battle_lab_alpha_20260521:pet_handler:L15:fixed:0,15,L15_cosmic_apprentice_fixed,L15_pet_handler_fixed,cosmic_apprentice,pet_handler,1700,2045,15.7,pet_handler,combatant_defeated,82,false,0,0,0,0,28.9,,weapon:1962|spell:418|pet:172,magico:2494|gelo:58,weapon:762|spell:180|pet:76,weapon:1200|spell:238|pet:96,magico:1018,magico:1476|gelo:58,raio_cosmico:8|congelar:2
L15_M0066,battle_lab:draxos_mobile_battle_lab_v1:L15_M0066:battle_lab_alpha_20260521:pet_handler:L15:fixed:0:battle_lab_alpha_20260521:cosmic_apprentice:L15:fixed:0,15,L15_pet_handler_fixed,L15_cosmic_apprentice_fixed,pet_handler,cosmic_apprentice,2045,1700,15.7,pet_handler,combatant_defeated,81,false,0,0,0,37.83,0,,weapon:1837|spell:418|pet:172,magico:2369|gelo:58,weapon:1200|spell:238|pet:96,weapon:637|spell:180|pet:76,magico:1476|gelo:58,magico:893,raio_cosmico:8|congelar:2
L15_M0067,battle_lab:draxos_mobile_battle_lab_v1:L15_M0067:battle_lab_alpha_20260521:cosmic_apprentice:L15:fixed:0:battle_lab_alpha_20260521:pet_handler:L15:random:1,15,L15_cosmic_apprentice_fixed,L15_pet_handler_r1,cosmic_apprentice,pet_handler,1700,1840,17.7,pet_handler,combatant_defeated,76,false,0,0,0,0,23.86,,weapon:2078|spell:273|pet:176,magico:2434|gelo:93,weapon:834|spell:180|pet:76,weapon:1244|spell:93|pet:100,magico:1090,magico:1344|gelo:93,raio_cosmico:4|congelar:3
L15_M0068,battle_lab:draxos_mobile_battle_lab_v1:L15_M0068:battle_lab_alpha_20260521:pet_handler:L15:random:1:battle_lab_alpha_20260521:cosmic_apprentice:L15:fixed:0,15,L15_pet_handler_r1,L15_cosmic_apprentice_fixed,pet_handler,cosmic_apprentice,1840,1700,17.7,pet_handler,combatant_defeated,76,false,0,0,0,23.86,0,,weapon:2078|spell:273|pet:176,magico:2434|gelo:93,weapon:1244|spell:93|pet:100,weapon:834|spell:180|pet:76,magico:1344|gelo:93,magico:1090,congelar:3|raio_cosmico:4
L15_M0069,battle_lab:draxos_mobile_battle_lab_v1:L15_M0069:battle_lab_alpha_20260521:cosmic_apprentice:L15:fixed:0:battle_lab_alpha_20260521:summoner:L15:fixed:0,15,L15_cosmic_apprentice_fixed,L15_summoner_fixed,cosmic_apprentice,summoner,1700,1740,16.7,summoner,combatant_defeated,85,false,0,0,0,0,1.29,,weapon:2234|spell:485|pet:148,magico:2795|fogo:72,weapon:1092|spell:235|pet:76,weapon:1142|spell:250|pet:72,magico:1403,magico:1392|fogo:72,raio_cosmico:10
L15_M0070,battle_lab:draxos_mobile_battle_lab_v1:L15_M0070:battle_lab_alpha_20260521:summoner:L15:fixed:0:battle_lab_alpha_20260521:cosmic_apprentice:L15:fixed:0,15,L15_summoner_fixed,L15_cosmic_apprentice_fixed,summoner,cosmic_apprentice,1740,1700,16.7,summoner,combatant_defeated,82,false,0,0,0,4.68,0,,weapon:2234|spell:438|pet:148,magico:2748|fogo:72,weapon:1142|spell:250|pet:72,weapon:1092|spell:188|pet:76,magico:1392|fogo:72,magico:1356,raio_cosmico:9
L15_M0071,battle_lab:draxos_mobile_battle_lab_v1:L15_M0071:battle_lab_alpha_20260521:cosmic_apprentice:L15:fixed:0:battle_lab_alpha_20260521:summoner:L15:random:1,15,L15_cosmic_apprentice_fixed,L15_summoner_r1,cosmic_apprentice,summoner,1700,1995,15.7,summoner,combatant_defeated,82,false,0,0,0,0,23.42,,weapon:1980|spell:388|pet:163,magico:2244|gelo:153|choque:134,weapon:830|spell:188|pet:76,weapon:1150|spell:200|pet:87,magico:1094,magico:1150|gelo:153|choque:134,raio_cosmico:4|congelar:2|raio:3
L15_M0072,battle_lab:draxos_mobile_battle_lab_v1:L15_M0072:battle_lab_alpha_20260521:summoner:L15:random:1:battle_lab_alpha_20260521:cosmic_apprentice:L15:fixed:0,15,L15_summoner_r1,L15_cosmic_apprentice_fixed,summoner,cosmic_apprentice,1995,1700,15.7,summoner,combatant_defeated,78,false,0,0,0,29.9,0,,weapon:1936|spell:341|pet:163,magico:2153|gelo:153|choque:134,weapon:1150|spell:200|pet:87,weapon:786|spell:141|pet:76,magico:1150|gelo:153|choque:134,magico:1003,congelar:2|raio_cosmico:3|raio:3
L15_M0073,battle_lab:draxos_mobile_battle_lab_v1:L15_M0073:battle_lab_alpha_20260521:cosmic_apprentice:L15:fixed:0:battle_lab_alpha_20260521:defensive_caster:L15:fixed:0,15,L15_cosmic_apprentice_fixed,L15_defensive_caster_fixed,cosmic_apprentice,defensive_caster,1700,1875,19.7,defensive_caster,combatant_defeated,115,false,0,0,0,0,16.6,,weapon:2046|spell:348|dot:120|pet:187,magico:2366|gelo:173|veneno:162,weapon:876|spell:225|pet:95,weapon:1170|spell:123|dot:120|pet:92,magico:1196,magico:1170|gelo:173|veneno:162,raio_cosmico:5|envenenar:3|congelar:3
L15_M0074,battle_lab:draxos_mobile_battle_lab_v1:L15_M0074:battle_lab_alpha_20260521:defensive_caster:L15:fixed:0:battle_lab_alpha_20260521:cosmic_apprentice:L15:fixed:0,15,L15_defensive_caster_fixed,L15_cosmic_apprentice_fixed,defensive_caster,cosmic_apprentice,1875,1700,19.7,defensive_caster,combatant_defeated,115,false,0,0,0,16.6,0,,weapon:2046|spell:348|dot:120|pet:187,magico:2366|gelo:173|veneno:162,weapon:1170|spell:123|dot:120|pet:92,weapon:876|spell:225|pet:95,magico:1170|gelo:173|veneno:162,magico:1196,envenenar:3|raio_cosmico:5|congelar:3
L15_M0075,battle_lab:draxos_mobile_battle_lab_v1:L15_M0075:battle_lab_alpha_20260521:cosmic_apprentice:L15:fixed:0:battle_lab_alpha_20260521:defensive_caster:L15:random:1,15,L15_cosmic_apprentice_fixed,L15_defensive_caster_r1,cosmic_apprentice,defensive_caster,1700,1655,17.7,cosmic_apprentice,combatant_defeated,87,false,0,0,0,6.49,0,,weapon:2178|spell:435|pet:166,magico:2689|fogo:90,weapon:1136|spell:235|pet:76,weapon:1042|spell:200|pet:90,magico:1447,magico:1242|fogo:90,raio_cosmico:10
L15_M0076,battle_lab:draxos_mobile_battle_lab_v1:L15_M0076:battle_lab_alpha_20260521:defensive_caster:L15:random:1:battle_lab_alpha_20260521:cosmic_apprentice:L15:fixed:0,15,L15_defensive_caster_r1,L15_cosmic_apprentice_fixed,defensive_caster,cosmic_apprentice,1655,1700,17.7,cosmic_apprentice,combatant_defeated,88,false,0,0,0,0,3.54,,weapon:2220|spell:435|pet:166,magico:2731|fogo:90,weapon:1084|spell:200|pet:90,weapon:1136|spell:235|pet:76,magico:1284|fogo:90,magico:1447,raio_cosmico:10
L15_M0077,battle_lab:draxos_mobile_battle_lab_v1:L15_M0077:battle_lab_alpha_20260521:cosmic_apprentice:L15:fixed:0:battle_lab_alpha_20260521:dot_pressure:L15:fixed:0,15,L15_cosmic_apprentice_fixed,L15_dot_pressure_fixed,cosmic_apprentice,dot_pressure,1700,1965,17.2,dot_pressure,combatant_defeated,123,false,0,0,0,0,1.29,,weapon:2067|spell:391|dot:204|pet:166,magico:2378|fogo:291|veneno:159,weapon:1092|spell:235|pet:76,weapon:975|spell:156|dot:204|pet:90,magico:1403,magico:975|fogo:291|veneno:159,raio_cosmico:5|envenenar:3|acender:3
L15_M0078,battle_lab:draxos_mobile_battle_lab_v1:L15_M0078:battle_lab_alpha_20260521:dot_pressure:L15:fixed:0:battle_lab_alpha_20260521:cosmic_apprentice:L15:fixed:0,15,L15_dot_pressure_fixed,L15_cosmic_apprentice_fixed,dot_pressure,cosmic_apprentice,1965,1700,17.2,dot_pressure,combatant_defeated,123,false,0,0,0,1.29,0,,weapon:2067|spell:391|dot:204|pet:166,magico:2378|fogo:291|veneno:159,weapon:975|spell:156|dot:204|pet:90,weapon:1092|spell:235|pet:76,magico:975|fogo:291|veneno:159,magico:1403,envenenar:3|raio_cosmico:5|acender:3
L15_M0079,battle_lab:draxos_mobile_battle_lab_v1:L15_M0079:battle_lab_alpha_20260521:cosmic_apprentice:L15:fixed:0:battle_lab_alpha_20260521:dot_pressure:L15:random:1,15,L15_cosmic_apprentice_fixed,L15_dot_pressure_r1,cosmic_apprentice,dot_pressure,1700,1755,18.7,cosmic_apprentice,combatant_defeated,99,false,0,0,0,2.46,0,,weapon:2188|spell:333|dot:112|pet:184,magico:2489|fogo:220|gelo:108,weapon:1126|spell:225|pet:76,weapon:1062|spell:108|dot:112|pet:108,magico:1427,magico:1062|fogo:220|gelo:108,raio_cosmico:5|acender:3
L15_M0080,battle_lab:draxos_mobile_battle_lab_v1:L15_M0080:battle_lab_alpha_20260521:dot_pressure:L15:random:1:battle_lab_alpha_20260521:cosmic_apprentice:L15:fixed:0,15,L15_dot_pressure_r1,L15_cosmic_apprentice_fixed,dot_pressure,cosmic_apprentice,1755,1700,18.7,dot_pressure,combatant_defeated,99,false,0,0,0,2.74,0,,weapon:2187|spell:333|dot:112|pet:184,magico:2488|fogo:220|gelo:108,weapon:1103|spell:108|dot:112|pet:108,weapon:1084|spell:225|pet:76,magico:1103|fogo:220|gelo:108,magico:1385,acender:3|raio_cosmico:5
L15_M0081,battle_lab:draxos_mobile_battle_lab_v1:L15_M0081:battle_lab_alpha_20260521:cosmic_apprentice:L15:fixed:0:battle_lab_alpha_20260521:burst_caster:L15:fixed:0,15,L15_cosmic_apprentice_fixed,L15_burst_caster_fixed,cosmic_apprentice,burst_caster,1700,2175,11.7,burst_caster,combatant_defeated,66,false,0,0,0,0,30.74,SHORT,weapon:1867|spell:419|pet:122,magico:2242|fogo:65|choque:101,weapon:786|spell:141|pet:57,weapon:1081|spell:278|pet:65,magico:984,magico:1258|fogo:65|choque:101,raio_cosmico:6|raio:2
L15_M0082,battle_lab:draxos_mobile_battle_lab_v1:L15_M0082:battle_lab_alpha_20260521:burst_caster:L15:fixed:0:battle_lab_alpha_20260521:cosmic_apprentice:L15:fixed:0,15,L15_burst_caster_fixed,L15_cosmic_apprentice_fixed,burst_caster,cosmic_apprentice,2175,1700,11.7,burst_caster,combatant_defeated,65,false,0,0,0,40.03,0,SHORT,weapon:1737|spell:419|pet:122,magico:2112|fogo:65|choque:101,weapon:1081|spell:278|pet:65,weapon:656|spell:141|pet:57,magico:1258|fogo:65|choque:101,magico:854,raio:2|raio_cosmico:6
L15_M0083,battle_lab:draxos_mobile_battle_lab_v1:L15_M0083:battle_lab_alpha_20260521:cosmic_apprentice:L15:fixed:0:battle_lab_alpha_20260521:burst_caster:L15:random:1,15,L15_cosmic_apprentice_fixed,L15_burst_caster_r1,cosmic_apprentice,burst_caster,1700,2000,14.7,burst_caster,combatant_defeated,95,false,0,0,0,0,18.29,,weapon:1962|spell:430|dot:90|pet:132,magico:2207|fogo:198|gelo:75|choque:134,weapon:918|spell:188|pet:57,weapon:1044|spell:242|dot:90|pet:75,magico:1163,magico:1044|fogo:198|gelo:75|choque:134,raio_cosmico:4|acender:3|raio:3
L15_M0084,battle_lab:draxos_mobile_battle_lab_v1:L15_M0084:battle_lab_alpha_20260521:burst_caster:L15:random:1:battle_lab_alpha_20260521:cosmic_apprentice:L15:fixed:0,15,L15_burst_caster_r1,L15_cosmic_apprentice_fixed,burst_caster,cosmic_apprentice,2000,1700,14.7,burst_caster,combatant_defeated,95,false,0,0,0,18.29,0,,weapon:1962|spell:430|dot:90|pet:132,magico:2207|fogo:198|gelo:75|choque:134,weapon:1044|spell:242|dot:90|pet:75,weapon:918|spell:188|pet:57,magico:1044|fogo:198|gelo:75|choque:134,magico:1163,acender:3|raio_cosmico:4|raio:3
